store_id,store,address,discription,openTime,latitude,longtitute,mapReview,region,soup,transport,city_name
257,東京豚骨 釜本舖,302新竹縣竹北市文興路二段56號號,這家東京豚骨釜本舖是由來自日本的師傅開設，奶白色的豚骨湯頭是招牌，詳情請見下方食記。,11:30–14:00、17:30–20:30週一 公休10/1.2.3.4.16.17.18 公休,24.807731,121.033939,Larry Van-豚骨醬油拉麵   http://bit.ly/2Zwj2VF   陳榆凱 - 鹽味豚骨拉麵／醬油豚骨拉麵   http://bit.ly/2Lp9wdE,北,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨,竹北市極光琉璃,新竹縣
258,拾貳麵舖,324桃園市平鎮區復旦路二段150巷283號,開幕於2020年4月1日，以雞湯為主體，亦有販售丼飯，可察看下方網友食記。,11:30~14:00、17:30~20:30週一 公休,24.953347,121.202816,蔡佳頤 - 招牌柚香鹽味拉麵   https://bit.ly/2ODh0Mh   蔡佳頤 - 招牌柚香鹽味拉麵   https://bit.ly/32vasaz,北,#ramentw #台灣拉麵愛好會 #拉麵 #雞白 #魚介雞骨 #淡麗 #柚子,頂好平鎮二店,桃園市
259,嵐沺拉麵,300新竹市東區南門街77號,開幕於2015年5月15日，以豚骨為主體，可察看下方網友食記。,11:30~14:00、17:00~21:00週一 公休,24.801937,120.966893,Hsing Chuan Chen - 雞白湯拉麵   https://bit.ly/3hyq5lO,北,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨,南門街,新竹市
260,麵家三士-桃園華泰店,320桃園市中壢區春德路189號,本店位於華泰名品城2樓美食街。「三士」是源自於日本明治維新三傑－西鄉隆盛、木戶孝允及大久保利通。其中西鄉隆盛更是是將薩摩島(即現今鹿兒島)的眼界拓展到世界的中心人物。「麵家三士」就是希望發揮明治維新三位志士的精神，要將最棒的鹿兒島拉麵推廣給全世界的人知道，而成立的品牌。三士拉麵的湯底是用豬骨，特別是頭骨以及蔬菜經過數十小時熬煮而成的半濁湯頭。,11:00–21:00,25.01489559,121.212701,魏志利 - 龍馬三士拉麵   http://bit.ly/2UUBfLb   程銘奕 - 華麗三士拉麵   http://bit.ly/2ZqWvXl,北,#ramentw #台灣拉麵愛好會 #拉麵 #沾麵 #豚骨 #限定,華泰名品城／捷運桃園高鐵站,桃園市
261,11番町豚骨拉麵,333桃園市龜山區文化三路106-1號,《11番町豚骨拉麵》已經增加了非常多種口味的拉麵與小菜，位子也多了一些，店裡的氣氛就是可以聊天且大家一起看店裡懸掛電視的台式餐廳。,11:00–14:00、17:00–20:30,25.05653,121.364382,無   ,北,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨,林口長庚醫院／A8長庚醫院站,桃園市
262,均晣溫度,358苗栗縣苑裡鎮新興路48號,深受在地人喜愛的台式拉麵店，價位平實，詳情請見下方食記。,11:00–13:30、17:00–20:00週二休息,24.44061,120.652608,Tsao Ray - 醬油拉麵   https://bit.ly/2xP9PeX   陳彥穎 - 醬油拉麵   http://bit.ly/2tOYAhd,北,#ramentw #台灣拉麵愛好會 #拉麵,苑裡市場,苗栗縣
263,京之林拉麵,358苗栗縣苑裡鎮中正路一段,深受在地人喜愛的台式拉麵店。,11:30–14:00、17:00–20:30,24.437483,120.655105,無   ,北,#ramentw #台灣拉麵愛好會 #拉麵,苑裡市場,苗栗縣
264,原味優品拉麵-苗栗總店(日本博多豚骨),360苗栗縣苗栗市民族路52號,在一番拉麵店狂開下，除了有各種日本來台拉麵也有不少台式拉麵陸續出現，本店的湯底風格為台式。在苗栗市這極端的環境中出現著這家拉麵店。,11:00–14:00、17:00–20:30,24.563171,120.819615,吳俊青-博多原味豚骨拉麵   http://bit.ly/2lbdXQa,北,#ramentw #台灣拉麵愛好會 #拉麵,苗栗縣政府稅務局總局,苗栗縣
265,Hiro's らぁ麵Kitchen-中壢店,320桃園市中壢區大勇一街35號,開業於2020年4月，是以豚骨湯頭為主體的拉麵店，本店的限定為咖哩拉麵，詳情可察看下方網友食記。,17:30~21:30週一 公休,24.954224,121.240181,星果汁 - 拉麵   http://bit.ly/2EIAXz6,北,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨,大勇一街,桃園市
266,淺草咖哩蛋包,360苗栗縣苗栗市府前路96號,2020年2月開幕，是一間以咖哩為主的咖哩蛋包店，拉麵亦為定香，本店以豚湯為主體。味道深受在地民眾喜愛，詳情請見下方食記連結。,11:00-14:00、17:00-21:00,24.560949,120.818599,由你來寫第一篇   ,北,#ramentw #台灣拉麵愛好會 #豚骨 #拉麵 #咖哩,府前路貢茶,苗栗縣
267,鷹流東京醤油拉麺【蘭丸ranmaru】新竹勝利店,300新竹市東區勝利路102號1F,來自鷹流老闆鷹峰涼一，魚介風味的醬油拉麵，湯底有清湯以及濃湯可供選擇，店內使用的是自家製麵的細麵，可以無限加麵，味付玉子(糖心蛋)以及生玉子(生蛋)都是自由捐獻，一個30元起。蘭丸雖然是醬油拉麵，但是口味跟鷹流一樣相當強烈而且豪邁，搭配齒切感十足的細麵以及鮮嫩的叉燒，排隊人潮絡繹不絕，該店也是台灣第一個使用弓削多醬油，以及將叉燒排成肉圈圈的店家，每月29日有特別叉燒增量活動，並且會不定時舉辦大食活動。詳情請見下方食記。,18:00~21:00,24.80185,120.968872073011,徐耀德 - 拌麵   https://bit.ly/2FHbx5Z   Stars Yang - 蘭丸拌麵   https://bit.ly/3hfPot9   Stars Yang - 99醬油拉麵   http://bit.ly/2HsaIeJ,北,#ramentw #台灣拉麵愛好會 #拉麵 #醬油 #豚骨魚介 #加麵一球免費 #每月29日 #大食 #競賽,樂民收費停車場,
268,Hiro'sらあ麵Kitchen-竹北店,302新竹縣竹北市文義街237號,開業於2020年5月，是以豚骨湯頭為主體的拉麵店，目前僅有拉麵及叉燒拉麵二種配置，詳情可察看下方網友食記。,17:30~21:30(Last Order 21:00)週二 公休,24.83114,121.01343,毛文謙 - 叉燒拉麵   https://bit.ly/2VDB0mf   星果汁 - 拉麵   https://bit.ly/2EIAXz6,北,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨,文義街,新竹縣
269,山下公園 ラーメン,403台中市西區健行路1049號金典綠園道商場三樓,前身為有囍拉麵屋台-科博店，本店開業於2018年8月，位於金典綠園道3樓，是以橫濱家系為構思主軸的拉麵，目前週二、三出二郎系拉麵，週四、五出德島拉麵，並且會不定時推出限定拉麵，若對限定拉麵有興趣，可在用餐前一天至粉專與店主進行溝通，或許有機會可以吃到限定拉麵。本店店長胖虎的好手藝、愛心以及對於美味的堅持，造福了許多中部區域麵友們的味蕾，詳情可察看下方麵友食記。,週二~五 11:30~14:00、17:00~21:00週六 11:30~15:00、17:00~21:00週日 11:30~15:00、17:00~20:30週一 休息,24.155773,120.663221,Mudu Yang - 生薑豚雞濃湯   https://bit.ly/2KzrWMl   元元 - 德島拉麵   https://bit.ly/3ph2gUo   黃金俏 - 醇辛鹽味豚濃湯+叉燒繁盛拉麵   https://bit.ly/36cNF3F,中,#ramentw #台灣拉麵愛好會 #拉麵 #沾麵 #拌麵 #豚雞 #限定 #家系 #二郎風 #變化 #加麵一球免費 #加飯一碗免費 #2019金賞,金典酒店,台中市
270,有囍yoshi ramenよし ラーメン中山店,400台中市中區中山路82號,主打雞豚湯的專門店，不定期推出限定菜色即使是定番菜單，也會隨著季節變化主餐皆有前菜及飯後水果每一次來用餐，都會有新的發現*週三、四 德島日,11:30~14:00，17:30~21:00週二 店休,24.13918,120.681883,陳威愷 - 蕈菇松露雞白湯   https://bit.ly/38Nq9wY   陳國銓 - 一日限定澄澈虱目魚清湯   https://bit.ly/3jSwrNL   吳清宏 - 鹽味琥珀雞貝拉麵   https://bit.ly/32poF8I,中,#ramentw #台灣拉麵愛好會 #拉麵 #沾麵 #拌麵  #雞豚 #二郎風 #限定 #變化 #加飯一碗免費 #2019名店,台中車站,台中市
271,らーめん七面鳥,403台中市西區中美街331巷15號,前身是麵屋虎匠，改名七面鳥後品項也做了變動。除虎匠知名的二郎拉麵有在七面鳥提供之外，每個禮拜出的限定拉麵，湯頭就有如重擊直拳般，痛快打擊了每個拉麵愛好者們的味蕾，部份麵友稱本店湯體有如暴力直拳般的感受，是台中拉麵愛好者們必需朝聖的店家！目前每週一、二 固定供應限定豚骨拉麵（博多、特濃、豚骨二郎系）,11:30~15:00、17:30~21:00,24.150092,120.65943,Hsing Chuan Chen - 極濃雞豚大岩亭／濃厚沾麵   https://bit.ly/37a0TPa   馮韡 - 極濃雞豚   https://bit.ly/3fyRZhY   王國龍 - 極濃雞豚   https://bit.ly/391MsiJ,中,#ramentw #台灣拉麵愛好會 #拉麵 #沾麵 #雞白湯 #雞白湯 #豚骨 #二郎風 #鴨醬底 #限定 #變化 #加飯一碗免費 #2019名店,公益公園,台中市
272,麵本初 純水魚貝拉麵,406台中市北屯區熱河路二段210號,開業於2019年11月，是狸匠系列的第四家店，主打魚介系湯頭風味，亦會不時推出新限定，詳情可察看下方網友食記。,11:30-14:00、17:30-21:00,24.174131,120.688134,吳俊青 - 清酒鮭魚   https://bit.ly/39aJloN   Yo Lin - 限定 清酒鮭魚拉麵   https://bit.ly/2UISpbQ   洪宥名 - 純水魚貝醬油拉麵   https://bit.ly/3gwokEY,中,#ramentw #台灣拉麵愛好會 #拉麵 #沾麵 #魚介 #泡系 #限定 #變化,民俗公園,台中市
273,蝦蝦拉麵 元氣屋,403台中市西區中美街419-4號,於2019年6月遷移至中美街419巷現址，同年7月開業，是以雞湯與蝦湯為主的拉麵店，蝦沾麵與蝦拌麵深受麵友好評，詳情可察看下方網友食記。,18:00~23:30不定時公休，詳情請洽粉專,24.153209,120.660066,鄭傑瑞 - 蝦蝦沾麵   https://bit.ly/30N6XLs   Mudu Yang - 鹽味雞湯拉麵   http://bit.ly/332lbrt   Abby Liu - 柚香蝦蝦拌麵   http://bit.ly/2HauICA,中,#ramentw #台灣拉麵愛好會 #拉麵 #沾麵 #魚介雞骨,華美街、中美街、廣三SOGO後方巷內,台中市
274,麵屋田宗 らーめん,404台中市北區大義街137號,源自於日本名店，主打魚介口味的拉麵專門店，濃厚與淡麗系，皆有專攻，雖隱身在巷弄中，不易發現，但用心的好味道仍讓饕客們願意耐心等候。,週二-四 17:30~21:00週五-日 11:30~14:00、17:30~21:00週一 休息,24.162291,120.683568,Abby Liu - 魚介豚骨   https://bit.ly/2CI8vxf   鄭傑瑞 - 濃厚豚骨魚介拉麵   http://bit.ly/2Q9DkyF   林子祥 - 濃厚魚介豚骨拉麵   http://bit.ly/2weZ9l6,中,#ramentw #台灣拉麵愛好會 #拉麵 #沾麵 #豚骨魚介 #限定 #2019名店,中國醫藥大學,台中市
275,麵屋秋鳴,402台中市南區文心南路715號,為狸匠系統中的鴨湯專門店，每月亦會推出限定版拉麵。主打鴨白湯，店主希望用平實的價格，能夠讓更多朋友吃到記憶中日本拉麵的味道。,11:30~14:30、17:30~22:00(L.O 閉店前30分)晚場如遇湯頭售完，會提早打烊。▎鄰近地標或大眾運輸:,24.11428,120.655924,吳俊青 - 薑母鴨拉麵2.0   https://bit.ly/3kZyrUV   陳彥霖 - 果香冷麵拉麵   https://bit.ly/2XZxiDl   陳國銓 - 帕當牛肉咖哩沾麵   http://bit.ly/2wzULRB,中,#ramentw #台灣拉麵愛好會 #拉麵 #鴨清湯 #鴨白湯 #二郎風 #限定,,台中市
276,激勵軒 Chicken Power Ramen,406台中市太平區樹德路12號,開業於2018年9月，位於台中太平區內，湯頭是以雞食材為主體，味道是屬於台中首屈一指的雞白湯設定，亦有雞清湯，以及不定時出現的限定湯頭，虜獲麵友們的味蕾，詳情可察看下方網友食記。,17:00~23:00,24.15029,120.71092,吳俊青 - 黑金烏雞燉湯拉麵   https://bit.ly/3q2l4XN   Robertelvis Huang - 和牛男湯 https://bit.ly/3d4v1xX   吳清宏 - 濃厚版本湯咖哩拉麵   https://bit.ly/32p7wMn,中,#ramentw #台灣拉麵愛好會 #拉麵 #雞濃 #雞白 #雞清 #限定 #變化,太平區麥當勞旁,台中市
277,創作麵坊 鮭の大助,403台中市西區向上路一段170號,開幕於2020年4月10日，由七面鳥所開設的二店，將以鮭白湯為主軸，主打海鮮系食材湯底，詳情可察看下方網友食記。,11:30~14:30、17:30~20:30週一~二 公休,24.14712,120.661002566418,陳威愷 - 龍蝦蟹白湯沾麵   https://bit.ly/3lKXjkL   Huang Wei - 蟹白湯沾麵   https://bit.ly/35cCWr6   Abby Liu - 限定橙香鮮貝鵝白沾麵   https://bit.ly/34Nkwgn,中,#ramentw #台灣拉麵愛好會 #拉麵 #魚貝 #魚介 #鮭白 #加飯一碗免費,向上市場,
278,狸匠拉麵-深夜拉麵,402台中市南區建成路1053號,自2016年5月31日營運，2020年9月17日遷移至現址。,▎營業時間:17:00–25:00(Last Order 25:25),24.128616,120.683356,吳俊青 - 濃厚燒酒雞拉麵   https://bit.ly/2J7xIEn   元元 - 豚大盛   https://bit.ly/36O7T41   陳彥霖 - 濃芋豚骨   https://bit.ly/2XZxiDl,中,#ramentw #台灣拉麵愛好會 #拉麵 #沾麵 #豚濃 #雞清 #限定 #加麵一球免費  #2019名店,▎鄰近地標或大眾運輸:臺中車站 / 忠孝路夜市,台中市
279,麵屋 零,403台中市西區向上路一段245巷9號,店主曾在拉麵之神門下修業，在傳承之後，味道自成一格，並且不定時會有限定拉麵販售，以饗顧客的味蕾，詳情請看下方食記連結。,11:30–14:00，17:30–20:30週三 公休,24.146146,120.659605,鄭傑瑞 - 超濃厚味噌沾麵   https://bit.ly/2XMtJRB   林英傑-特濃麻辣沾麵   https://bit.ly/3f4aWqX   Yama Pipi - 番茄冷麵、中華冷麵   https://bit.ly/3fGObLp,中,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨 #限定 #2019名店,向上市場,台中市
280,山嵐拉麵-一中分店,404台中市北區錦新街90巷2號,山嵐在台中開設的首家分店，開幕於2018年11月，位於台中一中街商圈附近，主打北海道豚骨白湯，亦深受當地學生族群的喜愛。,週日~四 11:30~14:30、17:30~21:00週五~六 11:30~14:30、17:30~21:30週一 公休,24.15368,120.686349,姿婷王 - 白湯豚骨／赤湯豚骨   https://bit.ly/3689RvY   Is Amy - 白系豚骨   https://bit.ly/3kiBmbX   蔡旻原 - 海湯拉麵   https://bit.ly/3jU8u97,中,#ramentw #台灣拉麵愛好會 #拉麵 #沾麵 #豚骨 #豚骨魚介 #辣味 #2019金賞,錦新街／益民一中商圈,台中市
281,東京醬油拉麵超極丸,403台中市西區明義街50號,開幕於2018年7月，是台中首家以東京醬油為名號的店家，首推濃湯醬油SP，詳情請見下方食記。,11:30~14:30、17:00~21:30,24.155195,120.660603,吳俊青 - 濃湯醬油SP   http://bit.ly/2x8IEIy,中,#ramentw #台灣拉麵愛好會 #拉麵 #醬油 #豚清 ,廣三SOGO,台中市
282,ラーメン凪 Ramen Nagi-台中店,407台中市西屯區河南路三段120號3樓,用拉麵跟全世界交朋友『ラーメン凪(Nagi)』豚骨拉麵在日本連年獲TRY拉麵大賞與各大拉麵評鑑冠軍，生田主廚憑藉著對拉麵的熱誠，堅持Nagi Spirit is a bridge to the world精神，希望能藉由Nagi讓全世界都愛上日本拉麵。經典四大天王 - 豚王、赤王、翠王、黑王，款款迷人，各擅勝場！每週限定王 - 每週推出一種口味拉麵，讓人驚喜,11:00~22:00 (L.O 21:30),24.163929,120.638069,洪宥名 - 赤王   https://bit.ly/32m7y6t   大頭小寶 - 麥迪王 乾+湯   https://bit.ly/3173gRw   Sky Walker - 綠咖哩王(限定   https://bit.ly/3cF2r4,中,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨 #限定 #2019名店,老虎城,台中市
283,麵屋六花,404台中市北區學士路236巷2號,於2016年4月11日正式營運。位於住宅區的小店，座位僅十席，外觀不起眼，內部裝潢風格卻讓人印象深刻，鄰近學區，擁有高人氣，大多麵友推薦本店的豚骨湯，詳情請見下方食記。,11:30~14:30、17:30~23:00,24.160704,120.681276,吳俊青 - 塩ラーメン   https://bit.ly/2nJfDOE   Sky Walker - 花椒豚骨拉麵   https://bit.ly/2KVankd   韓璐彼 - 雞豚拉麵   https://bit.ly/2vPsfs5,中,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨 #雞豚湯 #雞清湯,正忠排骨飯,台中市
284,麵屋武藏-台中首店,407台中市西屯區台灣大道四段1038號2,"來自日本的品牌，在日本是""動物系""加上""魚介系""雙湯頭的創始名店。台中店延續日本雙湯頭的特色，台中店的特色是雞豚雙湯頭，加上粗麵以及豪邁的大塊炙燒叉燒，為台灣拉麵風潮的開拓者之一，也是屬於深夜食堂之中的名店。",週日-四 11:00~21:30(L.O 21:00)週五-六 11:00~22:00(L.O 21:30),24.183305,120.615671,朱禾 - 創始の味拉麵   https://bit.ly/36OPMuH   Sky Walker - 五輪洞黑醋角煮拉麵   https://bit.ly/2GQznx5   王人寬 - 味玉炙燒角煮叉燒拉麵   https://bit.ly/33BJ6zZ,中,#ramentw #台灣拉麵愛好會 #拉麵 #雞豚 #雞豚魚介 #加麵一球免費,澄清醫院,台中市
285,拉麵小店 らー麺 華美 麵屋聚,400台中市中區成功路404號,原拉麵小店 らー麺 華美，而後更名麵屋聚，主打豚骨湯頭，價格平實，深受在地顧客喜愛。詳情請見下方食記。,17:30~23:00週三、四 公休,24.146189,120.676949,李德威 - 限定 新加坡司令風鹽味清雞湯   https://bit.ly/33bhSzt   黃皓哲 - 新加坡司令風鹽味清雞湯   https://bit.ly/39khUZP   顏正宇-新加坡司令風鹽味清雞湯   https://bit.ly/3kXzdlu,中,#ramentw #台灣拉麵愛好會 #拉麵 #豚骨 #豚濃  #限定,中華路、成功路交叉口,台中市
286,Kitaho 北穗製麵所,403台中市西區公益路124巷2號,此店於2020年4月1日開業，主打以雞湯為主的拉麵店，使用紫蘇香味食材是其特色，詳情可察看下方網友食記。,11:30~14:00、17:00~20:30週四 公休,24.151128,120.661063,Shao Hua Lü - 干貝之海 清湯   https://bit.ly/2RERg4c   林伯駿 - 北穗紫蘇雞白湯＼極品黃金鹽味   http://bit.ly/2FpjedW   劉冠麟 - 北穗紫蘇雞白湯   http://bit.ly/2XwpZoz,中,#ramentw #台灣拉麵愛好會 #拉麵 #雞白 #雞清 #紫蘇,勤美誠品綠園道／公益路,台中市
