post_id,store_id,stores,create_on,ramen_name,fb_review
T300597,216,熊越岳,2020-06-03,奇萊限定/300,配置一般奇萊限定是日式蕎麥涼麵，麵附東港黑鮪魚紅肉刺し身三片，一顆栗子和閃亮金箔沾汁佐料藥味則有青蔥洋蔥碎，七味粉，蔥白，哇沙米(嗆)因為不能加麵所以附贈一顆包子(愣)，還是熱騰騰剛蒸好的。老闆好像說是想增加新品項正在測試。總之先吃掉包子吧，怕冷了不好吃。肉汁適量，沒有過多到處滴的程度，但相對的包子的收口部份有些乾(喜歡肉汁浸潤到包子皮的人)。沾汁部分老闆力推多加點芥末，還說不夠都可以再要，但是我最後只用了1/5左右就很嗆了，到底整顆下去會是怎樣的感覺呢？我不敢想像。鮪魚紅肉好好吃~~~星期天才看著電視上說今年第一尾拍賣，...
T300598,217,玄一食堂,2020-05-17,招牌豚骨拉麵,配置叉燒飯套餐(叉燒飯+拉麵+飲品)還好假日還有個離家近的拉麵店家這樣覓食不用走向遠方一陣子沒來套餐組合就出現了之前點過的豚骨招牌一樣點起來叉燒飯是附帶這可不能搶了我大拉麵的風頭像是今天有點微餓就加了個麵叉燒這肉當然不能少點胡麻醬本身就是個人喜愛的醬所以炸豆腐也當然要點不過此次點了季節限定的涼筍上次晚上來的時候剛好是測試階段這次也就理所當然點了一份鮮甜的筍子加上些許的胡麻醬...
T300599,217,玄一拉麵,2020-07-13,醬油柚香雞湯拉麵、海苔、地瓜葉、可爾必思280,這間拉麵店主要販賣豚骨拉麵 而我選擇吃這碗有兩個原因 我想把雙北地區的醬油拉麵吃過一輪 有一天看到粉專 老闆說他的親姐姐不吃豬肉 為此請料理長做了這碗雞湯拉麵 當作新菜單 覺得蠻感人的 因為其實我不太吃豚骨拉麵 然後原本其實沒特別期待但吃了之後覺得味道可以 除了我吃不出柚香之外 蛋的部分沒有意見 通常只要有蛋我都很開心筍乾無感豬叉燒對我來說有點肥 所以只吃了比較瘦的部分配料裡還有魚粉 應該是吧 覺得蠻特別的然後檸檬片我最後喝湯的時候 有把它擠到湯中 湯頭我覺得不錯鹹度剛好 話說這餐我最喜歡的部分是地瓜葉它那個
T300600,217,玄一拉麵,2020-07-21,午間特餐柚香雞湯拉麵＋小菜＋飲料＄220,一出捷運就到店 非常方便 一進店內可以感受到老闆的用心裝潢 潔淨明亮 我點了午間套餐 小菜是隨機的 我跟朋友點了 個套餐 店長很貼心幫我們搭配了不同樣式 首先柚香雞湯拉麵部分 一開始看到檸檬片 應該是吧 老實說心裡有一點擔心湯的口味 先試了一口湯後 雞湯的鮮甜搭配柚香跟檸檬的清香 意外清爽舒服 很適合這炎熱的午食 麵條搭配偏硬的口感 個人完全能接受 烘烤過的叉燒也很搭這樣的雞湯 還有水蓮的搭配 也有口感上的驚喜 另一碗地獄豚骨拉麵 湯頭喝起來有五香的辣味 個人認為很適合臺灣人口味 能展現一點在地的風味 不會過重 也是
T300601,217,玄一拉麵,2020-06-26,醬油豚骨拉麵/190(店家招待),配置100鹹度麵硬粗麵拖朋友之福這次有機會吃到經過很多次但始終沒有停下來吃的玄一拉麵裡頭別有洞天只有走進店家才會發現哇裡面也太大了ㄅ經過的時候都會覺得只有板前的座位小小一間而已店裡面有三大類臺式日式及雞湯除非是吃清淡的不然正常吃拉麵眾一定是點日式鹹度的部分自然也不用調整小朋友才吃75鹹度(誤)由於招牌有加魚介所以就選了醬油即便熱愛煮干如我單純魚介混湯仍不在我的考量範圍配置有半顆糖心蛋高麗菜蔥花蒜泥紫洋蔥泥海苔以及三片炙燒叉燒麵硬的時間為50秒稍嫌不夠硬30秒應為更佳是加水率偏低的中捲麵湯頭滑順帶點膠感層次不豐但很順口些許的...
T300602,217,玄一拉麵,2020-05-18,招牌豚骨拉麵(日)190,配置叉燒飯套餐，任一款拉麵+叉燒飯+一杯飲料共260。(濃鬱，粗麵，75鹹度)玄一拉麵地點蠻好找的，就在捷運站出口對面。不過我是騎車稍微繞了點路，下回搭捷運去吃。目前疫情關係，騎車是最妥當唉。進門，馬上可以感受到明亮舒適的用餐區，用餐區後方有個製麵場所會讓你想多看幾眼。要說說這個點菜機，即視感像山嵐拉麵，操作介面有點混亂。不過，店員會站在旁邊看著你並適時提供協助，這點很棒，尤其對第一次來用餐的客人。玄一的拉麵有分日式跟臺式，店員說日式湯頭較濃鬱，臺式會混入雞湯，口味上偏清爽。出餐速度是蠻快的，但，出餐順序有點混亂！我的叉燒...
T300603,221,神樂岡旭川拉麵,2020-07-13,戰斧豬排拉麵,配置如圖，10秒麵小妹在地基隆人，吃麵都往臺北去，臺灣頭跑到臺灣尾也試過，曾經在基隆仁X市場吃過一間不合胃口的拉麵店之後(已歇業)，只要跟我講基隆的拉麵店，我都會一臉母湯的回應對方常常經過這間神樂岡都沒有上樓試過，網路上惡評如潮讓我起了好奇心，既然那麼糟怎麼開了三四年都還在勒？一定有什麼過人之處！搜尋了一下社團，早期的評論確實也都是比較糟，圖文較多看起來比較好的燃起了我的好奇心～平常吃麵都有駙馬MuduYang帶我去可是他還在上班我就只好自己一個人去踩看看啦！上菜時間20分鐘確實比較久，曾經在基隆仁X市場吃過一間不合胃口...
T300604,222,神虎拉麵,2020-06-26,干貝鹽沾麵260,配置固定的，不能選晚餐時間剛好路過就進去吃了。麵體是中粗麵，很Q彈好吃！沾麵醬與其說是醬，不如說是味道偏濃鹹的豚骨湯，是的，湯體本身是豚骨濃湯哦！但是有魚介的味道，油脂香氣很香，鹽的味道也襯託得很平衡。肉是粉紅色的舒肥叉燒肉，軟軟的，調味很溫和好吃。干貝本身倒是普普通通，但也已經算是不錯很有誠意。吃完可以要一碗沒有鹹度的豚骨湯稀釋，把湯喝光光，臺灣人吃麵就是要喝湯！說是稀釋，但一樣是濃濃的豚骨濃湯。味道非常平衡好吃的一碗麵，很推薦大家去試看看！...
T300605,222,新竹神虎拉麵,2020-11-01,萬聖節限定套餐/280,麵體不是我最愛的粗麵，但這粗度我還能接受，然後麵在製作時有加入蝶豆花，所以上桌後會發現麵有點藍藍的，視覺效果很好，但吃到後面不知道為什麼會有一種味道，吃泡麵吃到後段都會有的一股味道，我蠻不喜歡的，份量大跟小價錢一樣，選大的真的會蠻撐的，扣除掉我後面不喜歡的味道其實都不錯肉的部分有兩種，一個是舒肥豬另一個是竹炭唐揚雞，舒肥豬味道處理得很好，唐揚雞的部分整個都是黑的，一開始會想炸壞了還敢上桌，後來知道是用了竹炭，其實吃不太出來，反倒覺得吃起來有一股巧克力的香氣，肉的部分處理得都很好沾麵的靈魂就是沾醬了，南瓜沾醬這個想法我曾經有想過...
T300606,223,誠拉麵まこと高雄鳳山,2020-09-25,雞骨+豚骨濃湯拉麵(250元),配置麵硬(其他配置沒得選)第一口喝湯先感覺到的是雞羶味有可能是上面浮油的關係?麵應該是該店正常用麵硬度我覺得剛好豬叉燒捲蘆筍也是有點豬腥味(汗我太敏感?)蘆筍有點搶味不過口感不錯豬叉燒捲筍子(?)除了沒蘆筍味外我個人吃不太出來差異(笑)糖心蛋熟度稍微過熟水菜只有一小片存在感滿低的紫洋蔥末跟蔥花壓不太住腥羶味最後是帶皮雞腿叉燒放到最後才寫是因為皮還帶毛有拍兩張特寫雞皮上有白色細毛我家有養狗以前也是到好市多買去骨雞腿來水煮給狗吃上面也是會有這種細毛(雖然不重要後來換雞胸肉了XD)所以發現之後有點倒胃口本來要當場反應想想算了把皮...
T300607,223,誠拉麵まこと,2020-07-27,極濃湯醬油拉麵(並盛220,配置日本味、麵硬我是真的好久沒有吃到這麼超級濃鬱，味道又那麼濃鹹卻回韻順口，令人難忘的一碗豚骨醬油拉麵了！最近平日晚上時間比較有空可以吃拉麵，但太累又不想跑遠，以前都是馬上下班就直衝文山特區的 清川拉麵:，有次還遇到班內的學生一家人也去吃，在人滿滿的店裡被突然叫一句:「老師好！」真的突然驚了一下XDD清川遷址後，要吃拉麵就要更遠，必須繞比較遠的路到最臨近的 初拉麵:，當然初拉麵我也很愛，也是我的最愛之一，但那時段通常都要排隊等上一段時間又累又餓有時輪到我，感覺胃口與飢餓感消失了一大半有時看到排隊人潮我就會默默自動騎回家了....
T300608,223,誠拉麵,2020-09-25,限定雞骨+豚骨濃湯拉麵250,配置預設配置，麵30秒預設配料有:兩片炙叉燒分別捲了蘆筍和筍幹、三塊照燒雞腿肉、半顆醣心蛋、紫碎洋蔥、蔥、京都水菜兩片抱著雞+豬這個組合來的，油脂給的量非常足，香氣四溢，但說實在雞湯本身味道沒有完全表現出來，平衡不足，導致尾韻只剩下滿滿的豚味，倒是嘴邊有點雞油味，蠻妙的。炙叉燒，包蘆筍跟包筍幹，真的很像吃串燒的時候類似培根捲那種，算是有呼應這次的中秋節主題，蘆筍有烤過，筍幹貌似是煮熟的。補充一下，如果是期待炙燒面大的可能會有點失望，叉燒捲是捲好才炙燒，比較沒有炙燒味，頂多就是稍微上色的程度。照燒雞腿要雷真的很難，只要腿肉熟...
T300609,223,誠拉麵,2020-07-04,本週末限定角煮拉麵230,配置麵硬、日本鹹、不加美乃滋湯頭為番茄雞清湯，調味不過鹹過油，番茄的甘甜與雞清湯的清甜相輔相成，清清爽爽，是想一口氣喝完的那種，中捲麵(可免費續一球)軟硬度適中，但口感就中規中矩，角煮控肉吃得出淡淡中藥味，肥瘦度適中，口感不過柴不過軟爛，溏心蛋熟度適中，呈現完美膏狀，帶有醬油香氣，厚切炙燒櫛瓜跟牛番茄及玉米筍(店家好像忘了作炙燒著色處置)不論對擺盤及口感層次都有加分作用，亦呼應夏季清爽的節氣，叉燒飯肉丁份量足，瘦肉居多、炙燒香氣四溢、飯粒熟度不軟爛，粒粒分明、醬汁不過甜過鹹，但淋的有點少，吃來不過癮啊，店內不論服務態度或環...
T300610,223,誠拉麵,2020-08-23,極濃湯醬油拉麵(並),配置湯濃、麵硬，加點一盤炙燒叉燒、一碗白飯！週日晚上又是自己跑出去覓食，來到鳳山目前還沒光顧過的誠拉麵，雖然今天胃的狀況沒有很好，但還是決心嚐嚐麵友們推薦的極濃湯醬油，為保險起見就點了最小碗且再碗白飯，麵來後先喝湯⋯⋯⋯夭壽！！！慘了！果然超濃！而且有股酸味，我不信邪多喝幾口真的有微酸，不知道是我太久沒吃醬油了還是怎樣但還是把麵吃完，倒入白飯再吃看看，有稍微中和了炙燒叉燒倒是超好吃！我很愛！誠拉麵的極濃讓我嚇到了⋯⋯我看我下次改嘗嘗清湯醬好了...
T300611,223,誠拉麵,2020-09-11,濃湯醬油拉麵220,配置大小並(最小)，湯原味，麵店家推薦第一次po文好緊張(汗)在知道是麵屋祥的店員開的+離住處不遠，就來嚐鮮看看了～幾年前吃過麵屋祥，還沒忘記被超濃湯頭支配的恐懼，今天就選了濃湯。我覺得我自己對油的耐受力不高，但是對鹹度的耐受力滿高的，給大家參考囉～［濃湯拉麵］:湯濃度很夠，也不會到難以入口的程度，而且醬油香跟豚骨的比例很剛好，相互輝映，誰也不搶誰，這個表現在醬油拉麵中算滿難得的。鹹度上真的比較偏鹹，但還在我可以不加高湯喝完的程度中麵是微粗的捲麵，配上濃湯撈起來有一種炒麵的既視感，然而搭這個湯很適合，硬度跟韌度都K。配料叉...
T300612,232,雞吉君拉麵,2020-06-14,濃厚雞吉君260,配置拉麵不要蒜苗/先喝友人的淡麗雞吉君，入喉是濃醇的雞湯(很像在喝雞精)再喝我的濃厚雞吉君，很濃！而且帶點顆粒，這個濃度是我可以接受的最濃程度了(好險沒有點特濃XD)私以為淡麗帶給我的感受和#辰拉麵的鹽味雞湯很相近，而濃厚的顆粒感則是和辰拉麵的豚骨醬油相似(但明明一個是雞一個是豬，吃起來的感受卻這麼接近，好神奇R)(可以加湯調整濃度，我更喜歡加湯後的濃度)雞叉燒超級嫩！應該是我吃過最嫩的雞叉燒！豬叉燒也很嫩，但私心偏愛雞叉燒～麵雖然無法調整硬度，吃起來也是偏硬口感～(友人表示他的細麵太軟)叉燒飯，絕對絕對絕對要點！！！(...
T300613,232,雞吉君拉麵,2020-07-28,鹽味雞湯拉麵+手柔拌麵370,點了這兩碗已達成雞吉君所有品項都吃過了，除了特濃這座攀不上的高山，今天的招待人員說早上的雞白湯未到達標準所以就沒賣了，也剛好今天就是要特地來吃雞湯跟拌麵的。塩味雞湯拉麵:配置有餛飩、昆布絲、豬和雞的叉燒，餛飩裡的餡還蠻彈牙的，雖然不太會贅述到底是怎樣的口感，但吃起來的確跟平常吃過的餛飩有些許不一樣，舒肥的豬跟雞叉燒，先說雞的部分好了，豬的話拌麵比較有心得，雞叉燒跟平常吃到的差別在於多了上層炙燒過的痕跡，使得口感更上一層樓，至於昆布絲我就想請問吃過的朋友們，它的作用是用來搭配叉燒還是麵還是湯呢？這一項我比較不知道功用煩請有...
T300614,232,雞吉君拉麵,2020-08-15,濃厚煮干雞拉麵320元,配置豐富的照片自己看，哈哈哈放假最好的事情就是吃拉麵。身心得到救贖。雞吉君我能說是內湖最強不為過。當時雞吉君崛起時候還不是到處都是雞湯拉麵的時代。第一次吃雞吉君是吃淡麗雞白湯那碗，清澈的湯頭淡雅的口味令人驚艷可以連吃三碗沒問題。第二次吃是吃濃厚雞白湯，這是打破我印象的一碗雞白湯，因為濃厚帶上一絲絲的清爽，能讓雞湯做到比豚骨湯還厲害令我大感佩服。這次第三次來訪為了吃到大家最高評價的濃厚煮干雞拉麵。這碗濃厚煮干雞拉麵，真的出乎我預料的厲害，本來對煮干拉麵就是愛好的我，任何煮干係列都會去品嚐看看。我本以為是我能想像到的風味跟口味...
T300615,232,雞吉君拉麵,2020-08-20,濃厚煮干雞拉麵320/加點雞叉燒60元/白飯20元(請店家給半碗),因為時間關係平日的中午才有機會來排隊，前幾次循序漸進的從清淡款的慢慢往濃厚款前進，今天終於制霸雞吉君的午餐全品項濃厚煮干雞拉麵的湯頭非常甘甜鮮香，完全沒有想像中的苦味，手揉麵超Q彈，可以完全吸附湯汁，湯頭裡的洋蔥丁、蒜、跟蘿蔔絲很有解膩功效，相較豬叉燒我比較喜歡雞叉燒的炙烤香氣跟口感，最後濃湯還剩下不少，猶豫了一下還是加點一碗白飯(請店家給半碗就好以免浪費)，白飯煮的粒粒分明晶瑩剔透，倒進濃湯裡當燉飯吃超滿足！P.S.今天發生了一個小插曲，排在我後面的一組太太們在排隊的時候就一直拍...
